chapter_17	wood house
chapter_17	cry -PRON- which way to -PRON-
chapter_17	run for god 's sake and fetch something to pry open the door the axe!--the axe
chapter_17	"-PRON- be have a stroke depend upon it!""--and so say -PRON- be unmethodically rush up stair again empty handed when mrs. hussey interpose the mustard pot and vinegar cruet and the entire castor of -PRON- countenance"
chapter_17	what be the matter with -PRON- young man
chapter_17	get the axe
chapter_17	for god 's sake run for the doctor some one while -PRON- pry -PRON- open
chapter_17	look here say the landlady quickly put down the vinegar cruet so as to have one hand free look here be -PRON- talk about pry open any of -PRON- door
chapter_17	and with that -PRON- seize -PRON- arm
chapter_17	what be the matter with -PRON-
chapter_17	what be the matter with -PRON- shipmate
chapter_17	in as calm but rapid a manner as possible -PRON- give -PRON- to understand the whole case
chapter_17	"unconsciously clap the vinegar cruet to one side of -PRON- nose -PRON- ruminate for an instant then exclaimed--""no"
chapter_17	-PRON- have not see -PRON- since -PRON- put -PRON- there
chapter_17	run to a little closet under the landing of the stair -PRON- glance in and return tell -PRON- that queequeg 's harpoon be miss
chapter_17	-PRON- be kill -PRON- -PRON- cry
chapter_17	-PRON- be unfort'nate stiggs do over again there go another counterpane god pity -PRON- poor
chapter_17	mother!--it will be the ruin of -PRON- house
chapter_17	have the poor lad a sister
chapter_17	the lord be merciful to -PRON- ghost
chapter_17	what be that noise there
chapter_17	-PRON- young man avast there
chapter_17	-PRON- do not allow -PRON- -PRON- will not have -PRON- premise spoiled
chapter_17	go for the locksmith there be one about a mile from here
chapter_17	but avast
chapter_17	put -PRON- hand in -PRON- side pocket here be a key that will fit -PRON- guess let -PRON- see
chapter_17	and with that -PRON- turn -PRON- in the lock but alas
chapter_17	queequeg 's supplemental bolt remain unwithdrawn within
chapter_17	have to burst -PRON- open say -PRON- and be run down the entry a little for a good start when the landlady catch at -PRON- again vow -PRON- should not break down -PRON- premise but -PRON- tear from -PRON- and with a sudden bodily rush dash -PRON- full against the mark
chapter_17	there sit queequeg altogether cool and self collect right in the middle of the room squat on -PRON- ham and hold yojo on top of -PRON- head
chapter_17	-PRON- look neither one way nor the other way but sit like a carve image with scarce a sign of active life
chapter_17	
chapter_17	-PRON- hain't be a sittin so all day have -PRON-
chapter_17	say the landlady
chapter_17	but all -PRON- say not a word could -PRON- drag out of -PRON- -PRON- almost feel like push -PRON- over so as to change -PRON- position for -PRON- be almost intolerable -PRON- seem so painfully and unnaturally constrained especially as in all probability -PRON- have be sit so for upwards of eight or ten hour go too without -PRON- regular meal
chapter_17	mrs. hussey say -PRON- -PRON- be alive at all event so leave -PRON- if -PRON- please and -PRON- will see to this strange affair -PRON-
chapter_17	-PRON- wonder think -PRON- if this can possibly be a part of -PRON- ramadan do -PRON- fast on -PRON- ham that way in -PRON- native island
chapter_17	-PRON- ramadan only come once a year and -PRON- do not believe -PRON- be very punctual then
chapter_17	after sit a long time listen to the long story of some sailor who have just come from a plum pudding voyage as -PRON- call -PRON- that is a short whaling voyage in a schooner or brig confine to the north of the line in the atlantic ocean only after listen to these plum puddinger till nearly eleven o'clock -PRON- go up stair to go to bed feel quite sure by this time
chapter_17	queequeg must certainly have bring -PRON- ramadan to a termination
chapter_17	but no there -PRON- be just where -PRON- have leave -PRON- -PRON- have not stir an inch
chapter_17	-PRON- begin to grow vex with -PRON- -PRON- seem so downright senseless and insane to be sit there all day and half the night on -PRON- ham in a cold room hold a piece of wood on -PRON- head
chapter_17	for heaven 's sake queequeg get up and shake -PRON- get up and have some supper
chapter_17	but not a word do -PRON- reply
chapter_17	despairing of -PRON- therefore -PRON- determine to go to bed and to sleep and no doubt before a great while -PRON- would follow -PRON-
chapter_17	but previous to turn in -PRON- take -PRON- heavy bearskin jacket and throw -PRON- over -PRON- as -PRON- promise to be a very cold night and -PRON- have nothing but -PRON- ordinary round jacket on
chapter_17	for some time do all -PRON- would -PRON- could not get into the faint doze
chapter_17	think of -PRON- sleep all night in the same room with a wide awake pagan on -PRON- ham in this dreary unaccountable ramadan
chapter_17	but somehow -PRON- drop off at last and know nothing more till break of day when look over the bedside there squat queequeg as if -PRON- have be screw down to the floor
chapter_17	but as soon as the first glimpse of sun enter the window up -PRON- get with stiff and grate joint but with a cheerful look limp towards -PRON- where -PRON- lay press -PRON- forehead again against mine and say -PRON- ramadan be over
chapter_17	queequeg say -PRON- get into bed now and lie and listen to -PRON-
chapter_17	-PRON- then go on begin with the rise and progress of the primitive religion and come down to the various religion of the present time during which time -PRON- labor to show queequeg that all these lents ramadans and prolonged ham squatting in cold cheerless room be stark nonsense bad for the health useless for the soul oppose in short to the obvious law of hygiene and common sense
chapter_17	-PRON- tell -PRON- too that -PRON- be in other thing such an extremely sensible and sagacious savage -PRON- pain -PRON- very badly pain -PRON- to see -PRON- now so deplorably foolish about this ridiculous ramadan of -PRON-
chapter_17	besides argue -PRON- fasting make the body cave in hence the spirit cave in and all thought bear of a fast must necessarily be half starve
chapter_17	this be the reason why most dyspeptic religionist cherish such melancholy notion about -PRON- hereafter
chapter_17	-PRON- say no only upon one memorable occasion
chapter_17	-PRON- be after a great feast give by -PRON- father the king on the gaining of a great battle wherein fifty of the enemy have be kill by about two o'clock in the afternoon and all cook and eat that very evening
chapter_17	no more queequeg say -PRON- shudder that will do for -PRON- know the inference without -PRON- further hint -PRON-
chapter_17	-PRON- have see a sailor who have visit that very island and -PRON- tell -PRON- that -PRON- be the custom when a great battle have be gain there to barbecue all the slain in the yard or garden of the victor and then one by one -PRON- be place in great wooden trencher and garnish round like a pilau with breadfruit and cocoanut and with some parsley in -PRON- mouth be send round with the victor 's compliment to all -PRON- friend just as though these present be so many christmas turkey
chapter_17	after all -PRON- do not think that -PRON- remark about religion make much impression upon queequeg
chapter_17	because in the first place -PRON- somehow seem dull of hear on that important subject unless consider from -PRON- own point of view and in the second place -PRON- do not more than one third understand -PRON- couch -PRON- idea simply as -PRON- would and finally -PRON- no doubt think -PRON- know a good deal more about the true religion than -PRON- do
chapter_17	-PRON- look at -PRON- with a sort of condescending concern and compassion as though -PRON- think -PRON- a great pity that such a sensible young man should be so hopelessly lost to evangelical pagan piety
chapter_18	-PRON- mark
chapter_18	as -PRON- be walk down the end of the wharf towards the ship queequeg carry -PRON- harpoon captain peleg in -PRON- gruff voice loudly hail -PRON- from -PRON- wigwam say -PRON- have not suspect -PRON- friend be a cannibal and furthermore announce that -PRON- let no cannibal on board that craft unless -PRON- previously produce -PRON- paper
chapter_18	-PRON- mean -PRON- reply -PRON- must show -PRON- paper
chapter_18	
chapter_18	-PRON- must show that -PRON- be convert
chapter_18	
chapter_18	why say -PRON- -PRON- be a member of the first congregational church
chapter_18	here be -PRON- say that many tattooed savage sail in nantucket ship at last come to be convert into the church
chapter_18	and so say take out -PRON- spectacle -PRON- rub -PRON- with -PRON- great yellow bandana handkerchief and put -PRON- on very carefully come out of the wigwam and lean stiffly over the bulwark take a good long look at queequeg
chapter_18	how long hath -PRON- be a member
chapter_18	no say peleg and -PRON- have not be baptize right either or -PRON- would have wash some of that devil 's blue off -PRON- face
chapter_18	do tell now cry bildad be this philistine a regular member of deacon deuteronomy 's meeting
chapter_18	-PRON- never see -PRON- go there and -PRON- pass -PRON- every lord 's day
chapter_18	
chapter_18	-PRON- do not know anything about deacon deuteronomy or -PRON- meeting say -PRON- all -PRON- know be that queequeg here be a bear member of the first congregational church
chapter_18	what church dost thee mean
chapter_18	answer -PRON-
chapter_18	-PRON- mean sir the same ancient catholic church to which -PRON- and -PRON- and captain peleg there and queequeg here and all of -PRON- and every mother 's son and soul of -PRON- belong the great and everlasting first congregation of this whole worship world -PRON- all belong to that only some of -PRON- cherish some queer crotchet no way touch the grand belief in that -PRON- all join hand
chapter_18	splice thou mean'st splice hand cry peleg draw nearer
chapter_18	young man -PRON- would good ship for a missionary instead of a fore mast hand -PRON- never hear a good sermon
chapter_18	come aboard come aboard never mind about the paper
chapter_18	-PRON- say tell quohog there what be that -PRON- call -PRON-
chapter_18	tell quohog to step along
chapter_18	by the great anchor what a harpoon -PRON- be get there
chapter_18	and -PRON- handle -PRON- about right
chapter_18	-PRON- say quohog or whatev -PRON- name be do -PRON- ever stand in the head of a whale boat
chapter_18	without say a word queequeg in -PRON- wild sort of way jump upon the bulwark from thence into the bow of one of the whale boat hang to the side and then brace -PRON- left knee and poise -PRON- harpoon cry out in some such way as this:--
chapter_18	-PRON- see -PRON-
chapter_18	well spose -PRON- one whale eye well den
chapter_18	and take sharp aim at -PRON- -PRON- dart the iron right over old bildad 's broad brim clean across the ship 's deck and strike the glisten tar spot out of sight
chapter_18	now say queequeg quietly haul in the line spos ee -PRON- whale e eye why dad whale dead
chapter_18	quick bildad say peleg -PRON- partner who aghast at the close vicinity of the fly harpoon have retreat towards the cabin gangway
chapter_18	quick -PRON- say -PRON- bildad and get the ship 's paper
chapter_18	-PRON- must have hedgehog there -PRON- mean quohog in one of -PRON- boat
chapter_18	look ye quohog -PRON- will give ye the ninetieth lay and that be more than ever be give a harpooneer yet out of nantucket
chapter_18	so down -PRON- go into the cabin and to -PRON- great joy queequeg be soon enrol among the same ship 's company to which -PRON- -PRON- belong
chapter_18	when all preliminary be over and peleg have get everything ready for signing -PRON- turn to -PRON- and say -PRON- guess quohog there do not know how to write do -PRON-
chapter_18	-PRON- say quohog blast ye
chapter_18	dost thou
chapter_18	but at this question queequeg who have twice or thrice before take part in similar ceremony look no way abashed but take the offer pen copy upon the paper in the proper place an exact counterpart of a queer round figure which be tattooed upon -PRON- arm so that through captain peleg 's obstinate mistake touch -PRON- appellative -PRON- stand something like this:-- quohog
chapter_18	-PRON- x mark
chapter_18	meanwhile captain bildad sit earnestly and steadfastly eye queequeg and at last rise solemnly and fumble in the huge pocket of -PRON- broad skirt drab coat take out a bundle of tract and select one entitle the latter day coming or no time to lose place -PRON- in queequeg 's hand and then grasp -PRON- and the book with both -PRON- look earnestly into -PRON- eye and say son of darkness -PRON- must do -PRON- duty by thee -PRON- be part owner of this ship and feel concerned for the soul of all -PRON- crew if thou still clingest to thy pagan way which -PRON- sadly fear -PRON- beseech thee remain not for aye a belial bondsman
chapter_18	spurn the idol bell and the hideous dragon turn from the wrath to come mind thine eye -PRON- say oh
chapter_18	goodness gracious steer clear of the fiery pit
chapter_18	something of the salt sea yet linger in old bildad 's language heterogeneously mixed with scriptural and domestic phrase
chapter_18	pious harpooneer never make good voyager -PRON- take the shark out of -PRON- no harpooneer be worth a straw who be not pretty sharkish
chapter_18	there be young nat swaine once the brave boat header out of all nantucket and the vineyard -PRON- join the meeting and never come to good
chapter_18	-PRON- get so frightened about -PRON- plaguy soul that -PRON- shrink and sheer away from whale for fear of after clap in case -PRON- get stove and go to davy jones
chapter_18	peleg
chapter_18	peleg say bildad lift -PRON- eye and hand thou thyself as -PRON- -PRON- hast see many a perilous time thou know peleg what -PRON- be to have the fear of death how then can'st thou prate in this ungodly guise
chapter_18	tell -PRON- when this same pequod here have -PRON- three mast overboard in that typhoon on japan that same voyage when thou go mate with
chapter_18	captain ahab did'st thou not think of death and the judgment then
chapter_18	"hear -PRON- hear -PRON- now cry peleg march across the cabin and thrust -PRON- hand far down into -PRON- pockets,--""hear -PRON- all of ye"
chapter_18	when every moment -PRON- think the ship would sink
chapter_18	death and the judgment then
chapter_18	what
chapter_18	with all three mast make such an everlasting thundering against the side and every sea break over -PRON- fore and aft
chapter_18	think of death and the judgment then
chapter_18	no no time to think about death then
chapter_18	life be what captain ahab and -PRON- be think of and how to save all hand how to rig jury mast how to get into the near port that be what -PRON- be thinking of
chapter_18	there -PRON- stand very quietly overlook some sailmaker who be mend a top sail in the waist
chapter_18	now and then -PRON- stoop to pick up a patch or save an end of tar twine which otherwise may have be waste
chapter_19	the prophet shipmates have ye ship in that ship
chapter_19	-PRON- mean the ship pequod -PRON- suppose say -PRON- try to gain a little more time for an uninterrupted look at -PRON-
chapter_19	aye the pequod that ship there -PRON- say draw back -PRON- whole arm and then rapidly shove -PRON- straight out from -PRON- with the fix bayonet of -PRON- pointed finger dart full at the object
chapter_19	yes say -PRON- -PRON- have just sign the article
chapter_19	
chapter_19	anything down there about -PRON- soul
chapter_19	about what
chapter_19	oh perhaps -PRON- hav'n't get any -PRON- say quickly
chapter_19	no matter though -PRON- know many chap that hav'n't get any good luck to -PRON- and -PRON- be all the good off for -PRON-
chapter_19	what be -PRON- jabber about shipmate say i. he be get enough though to make up for all deficiency of that sort in other chap abruptly say the stranger place a nervous emphasis upon the word he
chapter_19	stop cry the stranger
chapter_19	ye say true ye hav'n't see old thunder yet have ye
chapter_19	who be old thunder
chapter_19	say -PRON- again rivet with the insane earnestness of -PRON- manner
chapter_19	captain ahab
chapter_19	
chapter_19	what
chapter_19	the captain of -PRON- ship the pequod
chapter_19	ye
chapter_19	
chapter_19	no -PRON- hav'n't
chapter_19	all right again before long laugh the stranger with a solemnly derisive sort of laugh
chapter_19	look ye when captain ahab be all right then this left arm of mine will be all right not before
chapter_19	what do -PRON- know about -PRON-
chapter_19	what do -PRON- tell -PRON- about -PRON-
chapter_19	
chapter_19	that be true that be true
chapter_19	yes both true enough
chapter_19	but -PRON- must jump when -PRON- give an order
chapter_19	step and growl growl and go
chapter_19	that be the word with captain ahab
chapter_19	but nothing about that thing that happen to -PRON- off cape horn long ago when -PRON- lie like dead for three day and night nothing about that deadly skrimmage with the spaniard afore the altar in santa hear nothing about that eh
chapter_19	do not ye hear a word about -PRON- matter and something more eh
chapter_19	no -PRON- do not think ye do how could ye
chapter_19	who know -PRON-
chapter_19	oh yes that every one know a'most
chapter_19	-PRON- mean -PRON- know -PRON- be only one leg and that a parmacetti take the other off
chapter_19	
chapter_19	but if -PRON- be speak of captain ahab of that ship there the pequod then let -PRON- tell -PRON- that -PRON- know all about the loss of -PRON- leg
chapter_19	all about -PRON- eh sure -PRON- do all
chapter_19	with finger point and eye level at the pequod
chapter_19	name down on the paper
chapter_19	anyhow -PRON- be all fix and arrange a'ready and some sailor or other must go with -PRON- -PRON- suppose as well these as any other man god pity -PRON-
chapter_19	morning to ye shipmate morning
chapter_19	look here friend say -PRON- if -PRON- have anything important to tell -PRON- out with -PRON- but if -PRON- be only try to bamboozle -PRON- -PRON- be mistaken in -PRON- game that be all -PRON- have to say
chapter_19	morning to ye shipmate morning
chapter_19	oh when ye get there tell -PRON- -PRON- have conclude not to make one of -PRON-
chapter_19	ah -PRON- dear fellow -PRON- can not fool -PRON- that way -PRON- can not fool -PRON-
chapter_19	-PRON- be the easy thing in the world for a man to look as if -PRON- have a great secret in -PRON-
chapter_19	
chapter_19	come along queequeg let -PRON- leave this crazy man
chapter_19	but stop tell -PRON- -PRON- name will -PRON-
chapter_19	elijah
chapter_19	elijah think -PRON- and -PRON- walk away both comment after each other 's fashion upon this ragged old sailor and agree that -PRON- be nothing but a humbug try to be a bugbear
chapter_19	but -PRON- have not go perhaps above a hundred yard when chance to turn a corner and look back as -PRON- do so who should be see but elijah follow -PRON- though at a distance
chapter_19	somehow the sight of -PRON- strike -PRON- so that -PRON- say nothing to queequeg of -PRON- be behind but pass on with -PRON- comrade anxious to see whether the stranger would turn the same corner that -PRON- do
chapter_19	-PRON- do and then -PRON- seem to -PRON- that -PRON- be dog -PRON- but with what intent -PRON- could not for the life of -PRON- imagine
chapter_19	this circumstance couple with -PRON- ambiguous half hint half reveal shroud sort of talk now beget in -PRON- all kind of vague wonderment and half apprehension and all connect with the pequod and captain ahab and the leg -PRON- have lose and the cape horn fit and the silver calabash and what captain peleg have say of -PRON- when -PRON- leave the ship the day previous and the prediction of the squaw tistig and the voyage -PRON- have bind -PRON- to sail and a hundred other shadowy thing
chapter_19	-PRON- be resolve to satisfy -PRON- whether this ragged elijah be really dog -PRON- or not and with that intent cross the way with queequeg and on that side of -PRON- retrace -PRON- step
chapter_19	but elijah pass on without seem to notice -PRON-
chapter_20	all
chapter_20	not only be the old sail be mend but new sail be come on board and bolt of canvas and coil of rigging in short everything betoken that the ship 's preparation be hurry to a close
chapter_20	bildad do all the purchasing and provide at the store and the man employ in the hold and on the rigging be work till long after night fall
chapter_20	on the day follow queequeg 's sign the article word be give at all the inn where the ship 's company be stop that -PRON- chest must be on board before night for there be no tell how soon the vessel may be sail
chapter_20	but -PRON- seem -PRON- always give very long notice in these case and the ship do not sail for several day
chapter_20	but no wonder there be a good deal to be do and there be no tell how many thing to be think of before the pequod be fully equip
chapter_20	every one know what a multitude of thing bed sauce pan knife and fork shovel and tong napkin nut cracker and what not be indispensable to the business of housekeeping
chapter_20	and though this also hold true of merchant vessel yet not by any mean to the same extent as with whaleman
chapter_20	for besides the great length of the whaling voyage the numerous article peculiar to the prosecution of the fishery and the impossibility of replace -PRON- at the remote harbor usually frequent -PRON- must be remember that of all ship whaling vessel be the most exposed to accident of all kind and especially to the destruction and loss of the very thing upon which the success of the voyage most depend
chapter_20	at the period of -PRON- arrival at the island the heavy storage of the pequod have be almost complete comprise -PRON- beef bread water fuel and iron hoop and stave
chapter_20	at one time -PRON- would come on board with a jar of pickle for the steward 's pantry another time with a bunch of quill for the chief mate 's desk where -PRON- keep -PRON- log a third time with a roll of flannel for the small of some one 's rheumatic back
chapter_20	never do any woman better deserve -PRON- name which be charity aunt charity as everybody call -PRON-
chapter_20	and like a sister of charity do this charitable aunt charity bustle about hither and thither ready to turn -PRON- hand and heart to anything that promise to yield safety comfort and consolation to all on board a ship in which -PRON- beloved brother bildad be concerned and in which -PRON- -PRON- own a score or two of well save dollar
chapter_20	but -PRON- be startling to see this excellent hearted quakeress come on board as -PRON- do the last day with a long oil ladle in one hand and a still long whaling lance in the other
chapter_20	nor be bildad -PRON- nor captain peleg at all backward
chapter_20	as for bildad -PRON- carry about with -PRON- a long list of the article need and at every fresh arrival down go -PRON- mark opposite that article upon the paper
chapter_20	every once in a while peleg come hobble out of -PRON- whalebone den roaring at the man down the hatchway roar up to the rigger at the mast head and then conclude by roar back into -PRON- wigwam
chapter_20	during these day of preparation queequeg and -PRON- often visit the craft and as often -PRON- ask about captain ahab and how -PRON- be and when -PRON- be go to come on board -PRON- ship
chapter_20	but when a man suspect any wrong -PRON- sometimes happen that if -PRON- be already involve in the matter -PRON- insensibly strive to cover up -PRON- suspicion even from -PRON-
chapter_20	and much this way -PRON- be with -PRON-
chapter_20	at last -PRON- be give out that some time next day the ship would certainly sail
chapter_21	go aboard
chapter_21	-PRON- be nearly six o'clock but only grey imperfect misty dawn when -PRON- draw nigh
chapter_21	the wharf
chapter_21	there be some sailor run ahead there if -PRON- see right say -PRON- to queequeg -PRON- can not be shadow -PRON- be off by sunrise -PRON- guess come on
chapter_21	
chapter_21	avast cry a voice whose owner at the same time come close behind -PRON- lay a hand upon both -PRON- shoulder and then insinuate -PRON- between -PRON- stand stoop forward a little in the uncertain twilight strangely peer from queequeg to -PRON-
chapter_21	-PRON- be elijah
chapter_21	go aboard
chapter_21	hands off will -PRON- say i. lookee here say queequeg shake -PRON- go way
chapter_21	do -PRON- know mr. elijah that -PRON- consider -PRON- a little impertinent
chapter_21	elijah say -PRON- -PRON- will oblige -PRON- friend and -PRON- by withdraw
chapter_21	-PRON- be go to the indian and pacific oceans and would prefer not to be detain
chapter_21	come back afore breakfast
chapter_21	-PRON- be crack queequeg say -PRON- come on
chapter_21	never mind -PRON- say -PRON- queequeg come on
chapter_21	"but -PRON- steal up to -PRON- again and suddenly clap -PRON- hand on -PRON- shoulder said--""did ye see anything look like man go towards that ship a while ago"
chapter_21	
chapter_21	morning to ye
chapter_21	once more -PRON- quit -PRON- but once more -PRON- come softly after -PRON- and touch -PRON- shoulder again say see if -PRON- can find -PRON- now will ye
chapter_21	find who
chapter_21	morning to ye
chapter_21	morning to ye
chapter_21	-PRON- rejoin again move off
chapter_21	oh
chapter_21	good bye to ye
chapter_21	shall not see ye again very soon -PRON- guess unless -PRON- be before the grand jury
chapter_21	at last step on board the pequod -PRON- find everything in profound quiet not a soul move
chapter_21	the cabin entrance be lock within the hatch be all on and lumber with coil of rigging
chapter_21	see a light -PRON- go down and find only an old rigger there wrap in a tattered pea jacket
chapter_21	-PRON- be throw at whole length upon two chest -PRON- face downwards and inclose in -PRON- folded arm
chapter_21	the profound slumber sleep upon -PRON-
chapter_21	but -PRON- seem that when on the wharf queequeg have not at all notice what -PRON- now allude to hence -PRON- would have think -PRON- to have be optically deceive in that matter be -PRON- not for elijah 's otherwise inexplicable question
chapter_21	but -PRON- beat the thing down and again mark the sleeper jocularly hint to queequeg that perhaps -PRON- have best sit up with the body tell -PRON- to establish -PRON- accordingly
chapter_21	oh
chapter_21	perry dood seat say queequeg -PRON- country way will not hurt -PRON- face
chapter_21	face say -PRON- call that -PRON- face
chapter_21	-PRON- be heavy -PRON- be grind the face of the poor
chapter_21	get off queequeg
chapter_21	look -PRON- will twitch -PRON- off soon
chapter_21	-PRON- wonder -PRON- do not wake
chapter_21	
chapter_21	-PRON- keep the pipe pass over the sleeper from one to the other
chapter_21	what be that for queequeg
chapter_21	perry easy kill e oh perry easy
chapter_21	shipped man answer -PRON- when do -PRON- sail
chapter_21	
chapter_21	aye aye ye be go in -PRON- be ye
chapter_21	
chapter_21	who but -PRON- indeed -PRON- be go to ask -PRON- some further question concern ahab when -PRON- hear a noise on deck
chapter_21	holloa
chapter_21	starbuck 's astir say the rigger
chapter_21	-PRON- be a lively chief mate that good man and a pious but all alive now -PRON- must turn to
chapter_21	and so say -PRON- go on deck and -PRON- follow
chapter_21	-PRON- be now clear sunrise
chapter_21	soon the crew come on board in two and three the rigger bestir -PRON- the mate be actively engaged and several of the shore people be busy in bring various last thing on board
chapter_21	meanwhile captain ahab remain invisibly enshrine within -PRON- cabin
chapter_22	now mr. starbuck be -PRON- sure everything be right
chapter_22	well call all hand then
chapter_22	muster -PRON- aft here blast -PRON-
chapter_22	no need of profane word however great the hurry peleg say bildad but away with thee friend starbuck and do -PRON- bidding
chapter_22	how now
chapter_22	here upon the very point of start for the voyage captain peleg and captain bildad be go -PRON- with a high hand on the quarter deck just as if -PRON- be to be joint commander at sea as well as to all appearance in port
chapter_22	and as for captain ahab no sign of -PRON- be yet to be see only -PRON- say -PRON- be in the cabin
chapter_22	indeed as that be not at all -PRON- proper business but the pilot 's and as -PRON- be not yet completely recover so -PRON- say therefore captain ahab stay below
chapter_22	and all this seem natural enough especially as in the merchant service many captain never show -PRON- on deck for a considerable time after heave up the anchor but remain over the cabin table have a farewell merry making with -PRON- shore friend before -PRON- quit the ship for good with the pilot
chapter_22	but there be not much chance to think over the matter for captain peleg be now all alive
chapter_22	-PRON- seem to do most of the talking and commanding and not bildad
chapter_22	aft here ye son of bachelor -PRON- cry as the sailor linger at the main mast
chapter_22	"strike the tent there!""--wa the next order"
chapter_22	as -PRON- hint before this whalebone marquee be never pitch except in port and on board the pequod for thirty year the order to strike the tent be well known to be the next thing to heave up the anchor
chapter_22	man the capstan
chapter_22	"blood and thunder!--jump!""--wa the next command and the crew spring for the handspike"
chapter_22	now in get under weigh the station generally occupy by the pilot be the forward part of the ship
chapter_22	and here bildad who with peleg be -PRON- know in addition to -PRON- other officer be one of the licensed pilot of the port -PRON- be suspect to have get -PRON- make a pilot in order to save the nantucket pilot fee to all the ship -PRON- be concern in for -PRON- never pilot any other craft bildad -PRON- say may now be see actively engage in look over the bow for the approach anchor and at interval singing what seem a dismal stave of psalmody to cheer the hand at the windlass who roar forth some sort of a chorus about the girl in booble alley with hearty good will
chapter_22	meantime oversee the other part of the ship captain peleg rip and swear astern in the most frightful manner
chapter_22	-PRON- almost think -PRON- would sink the ship before the anchor could be get up involuntarily -PRON- pause on -PRON- handspike and tell queequeg to do the same think of the peril -PRON- both run in start on the voyage with such a devil for a pilot
chapter_22	-PRON- be comfort -PRON- however with the think that in pious bildad may be find some salvation spite of -PRON- seven hundred and seventy seventh lay when -PRON- feel a sudden sharp poke in -PRON- rear and turn round be horrify at the apparition of captain peleg in the act of withdraw -PRON- leg from -PRON- immediate vicinity
chapter_22	that be -PRON- first kick
chapter_22	be that the way -PRON- heave in the marchant service
chapter_22	-PRON- roar
chapter_22	spring thou sheep head spring and break thy backbone
chapter_22	why do not ye spring -PRON- say all of ye spring
chapter_22	spring thou chap with the red whisker spring there scotch cap spring thou green pant
chapter_22	spring -PRON- say all of ye and spring -PRON- eye out
chapter_22	and so say -PRON- move along the windlass here and there use -PRON- leg very freely while imperturbable bildad keep lead off with -PRON- psalmody
chapter_22	at last the anchor be up the sail be set and off -PRON- glide
chapter_22	-PRON- be a short cold christmas and as the short northern day merge into night -PRON- find -PRON- almost broad upon the wintry ocean whose freezing spray case -PRON- in ice as in polished armor
chapter_22	lank bildad as pilot head the first watch and ever and anon as the old craft deep dive into the green sea and send the shivering frost all over -PRON- and the wind howl and the cordage ring -PRON- steady note be heard,-- sweet field beyond the swell flood stand dress in live green
chapter_22	so to the jews old canaan stand while jordan roll between
chapter_22	never do those sweet word sound more sweetly to -PRON- than then
chapter_22	-PRON- be full of hope and fruition
chapter_22	the stout sail boat that have accompany -PRON- begin range alongside
chapter_22	-PRON- be curious and not unpleasing how peleg and bildad be affect at this juncture especially captain bildad
chapter_22	for loath to depart yet very loath to leave for good a ship bind on so long and perilous a voyage beyond both stormy capes a ship in which some thousand of -PRON- hard earn dollar be invest a ship in which an old shipmate sail as captain a man almost as old as -PRON- once more start to encounter all the terror of the pitiless jaw loath to say good bye to a thing so every way brimful of every interest to -PRON- poor old bildad linger long pace the deck with anxious stride run down into the cabin to speak another farewell word there again come on deck and look to windward look towards the wide and endless water only bound by the far off unseen eastern continents look towards the land look aloft look right and leave look everywhere and nowhere and at last mechanically coil a rope upon -PRON- pin convulsively grasp stout peleg by the hand and hold up a lantern for a moment stand gaze heroically in -PRON- face as much as to say nevertheless friend peleg -PRON- can stand -PRON- yes -PRON- can
chapter_22	and -PRON- too do not a little run from cabin to deck now a word below and now a word with starbuck the chief mate
chapter_22	"but at last -PRON- turn to -PRON- comrade with a final sort of look about him,--""captain bildad come old shipmate -PRON- must go"
chapter_22	back the main yard there
chapter_22	boat ahoy
chapter_22	stand by to come close alongside now
chapter_22	careful careful!--come bildad boy say -PRON- last
chapter_22	hurrah and away
chapter_22	god bless ye and have ye in -PRON- holy keeping man murmur old bildad almost incoherently
chapter_22	-PRON- hope ye'll have fine weather now so that captain ahab may soon be move among ye a pleasant sun be all -PRON- need and ye'll have plenty of -PRON- in the tropic voyage ye go
chapter_22	do not stave the boat needlessly ye harpooneer good white cedar plank be raise full three per cent within the year
chapter_22	do not forget -PRON- prayer either
chapter_22	mr. starbuck mind that cooper do not waste the spare stave
chapter_22	oh
chapter_22	do not whale -PRON- too much a lord 's day man but do not miss a fair chance either that be reject heaven 's good gift
chapter_22	be careful with the butter twenty cent the pound -PRON- be and mind ye
chapter_22	if-- come come
chapter_22	captain bildad stop palaver away
chapter_22	ship and boat diverge the cold damp night breeze blow between a scream gull fly overhead the two hull wildly roll -PRON- give three heavy hearted cheer and blindly plunge like fate into the lone atlantic
chapter_23	the lee shore
chapter_23	when on that shiver winter 's night the pequod thrust -PRON- vindictive bow into the cold malicious wave who should -PRON- see stand at -PRON- helm but bulkington
chapter_23	-PRON- look with sympathetic awe and fearfulness upon the man who in mid winter just land from a four year dangerous voyage could so unrestingly push off again for still another tempestuous term
chapter_23	the land seem scorch to -PRON- foot
chapter_23	wonderfull thing be ever the unmentionable deep memory yield no epitaph this six inch chapter be the stoneless grave of bulkington
chapter_23	let -PRON- only say that -PRON- fare with -PRON- as with the storm toss ship that miserably drive along the leeward land
chapter_23	all that be kind to -PRON- mortality
chapter_23	know ye now bulkington
chapter_23	glimpses do ye seem to see of that mortally intolerable truth that all deep earnest thinking be but the intrepid effort of the soul to keep the open independence of -PRON- sea while the wild wind of heaven and earth conspire to cast -PRON- on the treacherous slavish shore
